x,y,pattern,target_intensity,realized_intensity,radius,pts_per_cluster,id
5.312691084109247e-5,1.5334934322163463e-5,poisson,80,68,0,0,10
5.494302147999406e-5,7.640336875338108e-5,poisson,80,68,0,0,10
6.065248353406787e-5,6.915241244714708e-5,poisson,80,68,0,0,10
6.622315954882652e-5,5.504185173194856e-5,poisson,80,68,0,0,10
2.950181271880865e-5,2.911784681491554e-5,poisson,80,68,0,0,10
3.460811695549637e-5,7.149548274464906e-5,poisson,80,68,0,0,10
7.114928732626141e-5,6.529131762217731e-5,poisson,80,68,0,0,10
4.715941385366023e-5,2.5828862516209483e-5,poisson,80,68,0,0,10
8.716798909939828e-5,6.55615680664778e-5,regular,2,1,0.1,0,11
5.041238239966334e-5,1.2634894913062456e-5,regular,2,2,0.1,0,12
7.242672967724505e-5,4.740943164564671e-5,regular,2,2,0.1,0,12
2.7230821885168557e-5,9.786921022459866e-5,regular,2,3,0.1,0,13
1.8902014102786789e-6,2.2304129805415872e-5,regular,2,3,0.1,0,13
2.467517843469978e-5,5.648986318148674e-5,regular,2,3,0.1,0,13
8.431024688296023e-5,6.72711319010705e-5,regular,2,4,0.05,0,14
4.498113517649473e-5,1.5856401836499576e-5,regular,2,4,0.05,0,14
1.4517944892868405e-5,5.551529756747188e-5,regular,2,4,0.05,0,14
2.281750497408212e-5,3.3712407294660827e-6,regular,2,4,0.05,0,14
6.121462322771551e-6,7.106041318736972e-5,regular,2,1,0.05,0,15
9.739700296893718e-5,2.9472725559026028e-6,regular,2,3,0.05,0,16
7.530753576196732e-5,8.384974347427491e-6,regular,2,3,0.05,0,16
1.652120254002512e-5,9.517237973399463e-5,regular,2,3,0.05,0,16
3.2469615945592535e-5,7.523455486632886e-5,regular,2,1,0.01,0,17
7.09579446166754e-5,6.650332453660668e-5,regular,2,1,0.01,0,18
3.693367796018721e-5,5.042538745328787e-6,regular,2,1,0.1,0,19
9.850816471502188e-5,4.642451130785049e-5,regular,2,2,0.1,0,20
9.22993576154113e-5,2.978187836706639e-6,regular,2,2,0.1,0,20
1.5294393636286262e-5,7.986118906177582e-5,regular,2,1,0.1,0,21
3.0603487128391876e-5,7.960075768642129e-5,regular,2,2,0.05,0,22
2.7751314239576464e-5,5.6132257245481024e-5,regular,2,2,0.05,0,22
6.728716441430153e-5,5.100289186462761e-5,regular,2,5,0.01,0,23
8.0601729368791e-5,5.2323263762518785e-5,regular,2,5,0.01,0,23
2.878748206421733e-6,1.3042603367939595e-5,regular,2,5,0.01,0,23
4.696154543198646e-5,8.489672655239703e-5,regular,2,5,0.01,0,23
9.486994527280331e-5,4.781065094284715e-5,regular,2,5,0.01,0,23
9.164467867463829e-5,5.837705292738975e-5,regular,2,1,0.01,0,24
7.535003868862988e-5,8.02381170447916e-5,regular,2,3,0.01,0,25
7.568234622478487e-5,1.6086501870304353e-5,regular,2,3,0.01,0,25
3.58433847501874e-5,9.384813478216531e-5,regular,2,3,0.01,0,25
6.0849777087569246e-5,1.165868977084756e-5,regular,2,1,0.1,0,26
9.933956088498236e-5,6.8697568122297555e-6,regular,2,2,0.1,0,27
6.735733443871141e-5,5.482055248692633e-5,regular,2,2,0.1,0,27
1.066278050653637e-5,8.455640915781262e-6,regular,2,2,0.1,0,28
5.5078546768054386e-5,3.676133826375009e-5,regular,2,2,0.1,0,28
9.623759652487937e-5,6.717896658927204e-5,regular,2,1,0.05,0,29
8.171498390845956e-5,7.252664338797333e-5,regular,2,1,0.05,0,30
8.24752958957106e-5,2.358172921463848e-5,regular,2,2,0.01,0,31
7.990249415859582e-5,4.722299769520761e-5,regular,2,2,0.01,0,31
3.5178416687995207e-6,9.033203824423256e-5,regular,2,1,0.01,0,32
8.973050870001318e-5,4.8527675904333606e-5,regular,20,17,0.1,0,33
3.363680076785386e-5,8.298939162865283e-5,regular,20,17,0.1,0,33
1.1729648169130089e-5,2.173839464783669e-5,regular,20,17,0.1,0,33
3.5538557367399336e-5,9.499731200747194e-5,regular,20,17,0.1,0,33
1.6447209361940626e-5,8.446792081929746e-5,regular,20,17,0.1,0,33
3.309203361161054e-5,1.976588992401959e-6,regular,20,17,0.1,0,33
7.818910744972528e-5,2.2839187979698186e-5,regular,20,17,0.1,0,33
3.0919406674802306e-5,5.844062069430949e-5,regular,20,17,0.1,0,33
2.3832234069705016e-5,9.280209877528253e-5,regular,20,17,0.1,0,33
4.0471004853025086e-5,5.1047343192622075e-05,regular,20,17,0.1,0,33
4.85580102633685e-5,2.257866205647588e-5,regular,20,17,0.1,0,33
1.1635244274511937e-5,6.997308750636877e-5,regular,20,17,0.1,0,33
1.2901982190087441e-5,5.959599982947113e-5,regular,20,17,0.1,0,33
6.215085135772828e-6,9.415172055363657e-5,regular,20,17,0.1,0,33
6.972472864203157e-5,3.104732935316861e-5,regular,20,17,0.1,0,33
7.806999769993128e-5,5.606494137085976e-5,regular,20,17,0.1,0,33
8.406127066351476e-5,6.75219575315714e-5,regular,20,17,0.1,0,33
3.0091246142983444e-5,4.785198464989663e-5,regular,20,18,0.1,0,34
1.9308312106877573e-5,4.629888638854029e-5,regular,20,18,0.1,0,34
6.888565110042693e-5,3.6699245404452106e-6,regular,20,18,0.1,0,34
5.120772914960982e-5,5.384133033454419e-5,regular,20,18,0.1,0,34
8.590741964988413e-5,7.393042134121062e-5,regular,20,18,0.1,0,34
1.3924211775884036e-5,7.461269730702044e-5,regular,20,18,0.1,0,34
1.4802256701514127e-5,3.185460475273431e-5,regular,20,18,0.1,0,34
7.978765540756287e-5,8.676614118739964e-6,regular,20,18,0.1,0,34
4.1360828028991826e-5,5.065230258740486e-5,regular,20,18,0.1,0,34
4.062022667378188e-5,8.146608485840262e-5,regular,20,18,0.1,0,34
3.188110517337919e-5,3.7470735022798186e-5,regular,20,18,0.1,0,34
3.150294963270427e-5,5.8312820643186584e-5,regular,20,18,0.1,0,34
3.284822218120112e-7,4.227821017615499e-5,regular,20,18,0.1,0,34
3.6969337677583105e-5,2.996907336637378e-6,regular,20,18,0.1,0,34
7.588207616470756e-5,8.634593632072211e-5,regular,20,18,0.1,0,34
2.0954549014568335e-5,1.7358873039484137e-7,regular,20,18,0.1,0,34
9.468883531168106e-5,2.768615134060384e-5,regular,20,18,0.1,0,34
9.783423782326283e-5,9.281892871484162e-5,regular,20,18,0.1,0,34
9.450699020177128e-5,4.35195952653885e-5,regular,20,12,0.1,0,35
8.645520862191918e-5,3.749019897542895e-5,regular,20,12,0.1,0,35
5.9221482090652e-5,7.335852643474939e-5,regular,20,12,0.1,0,35
5.563876744359733e-5,1.0035437270998957e-5,regular,20,12,0.1,0,35
4.295936668291689e-5,9.584214579313995e-5,regular,20,12,0.1,0,35
1.1756383674219254e-5,9.299389272928242e-6,regular,20,12,0.1,0,35
7.737972316332164e-5,9.082052960991861e-5,regular,20,12,0.1,0,35
6.636585688218476e-5,3.299686590209604e-5,regular,20,12,0.1,0,35
4.361209638416769e-5,5.510750520974399e-5,regular,20,12,0.1,0,35
1.2279969705268742e-5,9.425593893043699e-5,regular,20,12,0.1,0,35
3.808732061646879e-5,8.545408019796016e-5,regular,20,12,0.1,0,35
5.4058358231559417e-5,4.1270991852507e-5,regular,20,12,0.1,0,35
1.997543579898775e-5,8.049352821893992e-5,regular,20,12,0.05,0,36
9.410375170409681e-5,9.341245555318895e-5,regular,20,12,0.05,0,36
4.289953752420844e-5,4.177105949260296e-5,regular,20,12,0.05,0,36
8.087876442819836e-5,3.751482696272434e-5,regular,20,12,0.05,0,36
7.73965486045927e-5,8.257944894954564e-5,regular,20,12,0.05,0,36
9.391607401892544e-5,5.953625636175278e-6,regular,20,12,0.05,0,36
5.981059828773142e-6,9.4469653936103e-5,regular,20,12,0.05,0,36
8.032398877665403e-5,7.787426151335242e-6,regular,20,12,0.05,0,36
5.92486555222422e-5,4.6843908494338405e-5,regular,20,12,0.05,0,36
6.079730162397028e-5,8.834392018616203e-6,regular,20,12,0.05,0,36
6.377122162841263e-5,7.00456393044442e-5,regular,20,12,0.05,0,36
1.9582071239128715e-5,2.8111851857975136e-5,regular,20,12,0.05,0,36
8.802591949701311e-5,8.551421275362374e-5,regular,20,15,0.05,0,37
2.1551386676728733e-5,8.708052427507939e-5,regular,20,15,0.05,0,37
2.8909724019467834e-5,2.2165616676211363e-5,regular,20,15,0.05,0,37
2.1545244194567215e-6,5.7257711868733175e-5,regular,20,15,0.05,0,37
3.421028588898481e-5,3.670787817798556e-5,regular,20,15,0.05,0,37
5.585800316184761e-5,4.5698307910934104e-5,regular,20,15,0.05,0,37
3.281049076467754e-6,4.5980531172826905e-5,regular,20,15,0.05,0,37
8.881561016663911e-5,2.782007054425777e-5,regular,20,15,0.05,0,37
9.819287350401285e-6,1.9030713532119995e-5,regular,20,15,0.05,0,37
1.0499416571110504e-6,7.678392686881128e-5,regular,20,15,0.05,0,37
6.448692993260922e-5,8.953284000977876e-5,regular,20,15,0.05,0,37
5.085341325029732e-5,5.580242105759682e-5,regular,20,15,0.05,0,37
3.988345383666456e-5,8.51332126464695e-5,regular,20,15,0.05,0,37
3.521817554719747e-5,5.4558242419734604e-5,regular,20,15,0.05,0,37
4.662981554865838e-5,2.2851598169654612e-5,regular,20,15,0.05,0,37
4.7255103373900064e-5,8.00152422115207e-5,regular,20,18,0.05,0,38
6.892805911600592e-5,5.94893003255129e-5,regular,20,18,0.05,0,38
9.193891043774786e-5,5.893788263201716e-6,regular,20,18,0.05,0,38
5.36325429659337e-5,6.038268418982627e-5,regular,20,18,0.05,0,38
7.728202180005611e-5,8.249437218531967e-5,regular,20,18,0.05,0,38
7.014213185757401e-6,6.039506269618871e-5,regular,20,18,0.05,0,38
4.294846383854748e-6,9.555581377819183e-5,regular,20,18,0.05,0,38
9.431184918619695e-5,6.397751811891796e-5,regular,20,18,0.05,0,38
1.7329584574326875e-5,9.128882550634447e-5,regular,20,18,0.05,0,38
3.2933825943619025e-5,1.6727781780064107e-5,regular,20,18,0.05,0,38
4.1534262346103804e-5,5.56478574499488e-5,regular,20,18,0.05,0,38
3.793903111480177e-5,9.544230945408346e-5,regular,20,18,0.05,0,38
9.781516673043372e-5,1.6829443145543343e-5,regular,20,18,0.05,0,38
4.9864000519737616e-5,2.5132896313443787e-5,regular,20,18,0.05,0,38
7.89275243971497e-5,5.19638000894338e-5,regular,20,18,0.05,0,38
6.866485822014513e-5,4.54136419389397e-5,regular,20,18,0.05,0,38
7.771944859996439e-5,6.961871469393375e-6,regular,20,18,0.05,0,38
9.875579318031671e-6,8.412198852747682e-6,regular,20,18,0.05,0,38
6.351392483338715e-5,1.2273092353716494e-5,regular,20,14,0.01,0,39
7.492922848090531e-5,8.272711863741281e-5,regular,20,14,0.01,0,39
4.166765904985369e-5,2.050022351555527e-5,regular,20,14,0.01,0,39
9.028242461383343e-5,9.083828748203816e-5,regular,20,14,0.01,0,39
4.1698106117546566e-5,3.881280764006079e-5,regular,20,14,0.01,0,39
6.992472602054478e-5,4.9443874694407e-5,regular,20,14,0.01,0,39
2.1050395490601663e-5,5.370172861963512e-5,regular,20,14,0.01,0,39
7.816658787429335e-5,5.602453366853299e-5,regular,20,14,0.01,0,39
6.72420036699623e-5,9.343521188944581e-5,regular,20,14,0.01,0,39
9.561909834854306e-5,6.178995820693674e-5,regular,20,14,0.01,0,39
4.031379912979902e-5,8.4983480675146e-5,regular,20,14,0.01,0,39
3.93735313974321e-5,7.101025135256352e-5,regular,20,14,0.01,0,39
6.339715659618379e-5,1.0363627225160737e-7,regular,20,14,0.01,0,39
5.801154942251743e-5,7.349273618310691e-5,regular,20,14,0.01,0,39
4.08993707317859e-5,7.813465656712653e-5,regular,20,6,0.01,0,40
6.610440760850908e-5,7.553010739386084e-5,regular,20,6,0.01,0,40
5.29631524719298e-5,1.6341670416295542e-6,regular,20,6,0.01,0,40
1.0423820465803174e-7,8.603926584124567e-5,regular,20,6,0.01,0,40
4.660220656543971e-5,3.7791414065286525e-5,regular,20,6,0.01,0,40
6.165053038857878e-5,8.56751986872405e-5,regular,20,6,0.01,0,40
1.9543138416484006e-5,7.315814860165121e-5,regular,20,13,0.01,0,41
8.722883291542532e-5,4.976791242137553e-5,regular,20,13,0.01,0,41
6.993817475624385e-5,5.909162964671851e-5,regular,20,13,0.01,0,41
2.6120839389041073e-5,9.901919948868456e-5,regular,20,13,0.01,0,41
5.5122245736420164e-5,6.91906950157136e-5,regular,20,13,0.01,0,41
7.23157990165055e-5,4.165668878704315e-7,regular,20,13,0.01,0,41
1.7068848153576258e-5,6.308270019479097e-5,regular,20,13,0.01,0,41
7.41959257796407e-5,3.101355411112309e-5,regular,20,13,0.01,0,41
2.4209712799638515e-5,3.861877317540349e-5,regular,20,13,0.01,0,41
6.744899507611993e-6,7.74666118435562e-6,regular,20,13,0.01,0,41
5.484600469470026e-5,9.640353635884824e-5,regular,20,13,0.01,0,41
4.837453808635475e-5,6.309859398752452e-6,regular,20,13,0.01,0,41
7.671955614350738e-5,8.581471560522916e-5,regular,20,13,0.01,0,41
1.7365780929103502e-5,2.8483465826138854e-5,regular,20,12,0.1,0,42
3.326803276315332e-5,6.023318895138802e-5,regular,20,12,0.1,0,42
8.38466327544302e-5,2.9581497851759198e-5,regular,20,12,0.1,0,42
4.1400418998673576e-5,3.417418869212271e-5,regular,20,12,0.1,0,42
7.306301701813938e-5,5.198713634163144e-6,regular,20,12,0.1,0,42
4.123237986117603e-5,9.183762843720617e-5,regular,20,12,0.1,0,42
7.003497967496516e-5,5.1498912861570725e-5,regular,20,12,0.1,0,42
8.887438611127439e-5,1.660348871722818e-5,regular,20,12,0.1,0,42
6.74161756783724e-5,9.010620588436726e-5,regular,20,12,0.1,0,42
6.545747628435494e-5,3.723181881941856e-5,regular,20,12,0.1,0,42
9.211294017732145e-5,9.051400908268992e-5,regular,20,12,0.1,0,42
8.899281220510606e-6,7.495031137019398e-5,regular,20,12,0.1,0,42
4.796991864219309e-5,6.105020884424449e-5,regular,20,16,0.1,0,43
3.91880857013166e-5,3.8315461939200767e-5,regular,20,16,0.1,0,43
3.588734772056343e-6,1.2597644701600088e-6,regular,20,16,0.1,0,43
2.5218148203566672e-5,6.873290549963715e-5,regular,20,16,0.1,0,43
6.050883001647891e-5,7.11859443690628e-5,regular,20,16,0.1,0,43
6.75439575687051e-5,6.115076826885344e-5,regular,20,16,0.1,0,43
1.636827002279461e-5,4.08874554373324e-5,regular,20,16,0.1,0,43
9.893166297115386e-5,5.5615948913618934e-5,regular,20,16,0.1,0,43
3.1174883339554097e-6,4.4541132925078286e-5,regular,20,16,0.1,0,43
9.646485006436709e-5,4.1452160067856324e-5,regular,20,16,0.1,0,43
1.6879700673744088e-5,2.8444287553429606e-5,regular,20,16,0.1,0,43
9.023880211636425e-5,2.2255905810743593e-6,regular,20,16,0.1,0,43
8.900139150209727e-5,9.750978231430056e-5,regular,20,16,0.1,0,43
2.673713312484325e-5,3.973484925925732e-5,regular,20,16,0.1,0,43
9.376940954476597e-5,7.27032955735922e-5,regular,20,16,0.1,0,43
7.55443785618991e-5,7.617910991422834e-5,regular,20,16,0.1,0,43
4.212540760636331e-5,5.421302183531226e-5,regular,20,13,0.1,0,44
8.764111302793027e-5,9.135685389861467e-5,regular,20,13,0.1,0,44
9.35509823728353e-5,1.9449944505468018e-5,regular,20,13,0.1,0,44
1.9059724891558293e-5,3.051979664713145e-5,regular,20,13,0.1,0,44
8.767564012669029e-5,4.590090510435404e-5,regular,20,13,0.1,0,44
1.4588974900543696e-5,7.006449051201345e-5,regular,20,13,0.1,0,44
4.161561762914062e-5,9.86076962389052e-5,regular,20,13,0.1,0,44
2.2399039911106233e-5,1.561349749565125e-5,regular,20,13,0.1,0,44
3.2390264552086604e-5,9.410166905261579e-5,regular,20,13,0.1,0,44
7.082751002162696e-5,9.142922417260708e-5,regular,20,13,0.1,0,44
9.049492133781315e-5,3.187294798903168e-5,regular,20,13,0.1,0,44
5.1932041784748455e-5,7.06259047985077e-5,regular,20,13,0.1,0,44
9.78047465439886e-5,5.2497433032840525e-6,regular,20,13,0.1,0,44
7.757462915033104e-6,5.402965331450108e-6,regular,20,13,0.05,0,45
6.405160201713445e-5,2.7042725216597343e-6,regular,20,13,0.05,0,45
3.7100259792059664e-5,5.005997561849654e-5,regular,20,13,0.05,0,45
7.610627327114346e-5,3.4676207164302475e-5,regular,20,13,0.05,0,45
9.425082311965527e-5,5.735964061692358e-5,regular,20,13,0.05,0,45
2.8836684562265882e-5,6.946395084261896e-5,regular,20,13,0.05,0,45
1.4115565903484825e-5,8.193780392408373e-5,regular,20,13,0.05,0,45
6.041830750182273e-6,2.634465687908233e-5,regular,20,13,0.05,0,45
8.95746631920338e-5,8.789402960799636e-5,regular,20,13,0.05,0,45
5.613549866713585e-5,9.479937311261894e-5,regular,20,13,0.05,0,45
3.8167024021968255e-5,1.6380477510392677e-6,regular,20,13,0.05,0,45
7.905219408683481e-5,6.109429941512645e-5,regular,20,13,0.05,0,45
3.4676013849675656e-5,1.7737954752519733e-5,regular,20,13,0.05,0,45
2.534108946099878e-5,4.4617807921022194e-5,regular,20,14,0.05,0,46
3.461315203458072e-5,6.377992168068887e-5,regular,20,14,0.05,0,46
8.98428732249886e-5,9.641403181478384e-5,regular,20,14,0.05,0,46
8.083744533360013e-7,2.5812464281916626e-5,regular,20,14,0.05,0,46
6.440312123857441e-5,7.376775483600798e-5,regular,20,14,0.05,0,46
9.267775684595108e-5,3.416094159707428e-5,regular,20,14,0.05,0,46
3.742993440479041e-5,9.659381824545565e-5,regular,20,14,0.05,0,46
7.800475995056333e-5,3.649814868345858e-5,regular,20,14,0.05,0,46
6.631296405568721e-5,5.9915299294516455e-5,regular,20,14,0.05,0,46
7.221295870840555e-7,5.202036888338627e-5,regular,20,14,0.05,0,46
7.56965464819223e-5,1.264382809400559e-5,regular,20,14,0.05,0,46
4.9580192184075724e-5,8.057496449910106e-5,regular,20,14,0.05,0,46
5.634451424703005e-6,8.11982930544764e-5,regular,20,14,0.05,0,46
3.589421255514026e-5,2.4936888134107e-5,regular,20,14,0.05,0,46
1.138005491346121e-5,9.466762079857291e-5,regular,20,15,0.05,0,47
8.413552097044886e-5,3.540723468177022e-5,regular,20,15,0.05,0,47
6.429981009103359e-5,8.409892368130388e-5,regular,20,15,0.05,0,47
7.887916637584569e-5,7.396868777461353e-5,regular,20,15,0.05,0,47
9.44905440695584e-5,7.83766543492675e-6,regular,20,15,0.05,0,47
5.216790476813914e-5,7.565276039764287e-5,regular,20,15,0.05,0,47
1.1157349925488237e-5,3.2403186429291975e-5,regular,20,15,0.05,0,47
2.545908436179162e-5,6.408243537880481e-5,regular,20,15,0.05,0,47
4.214684071950615e-5,1.4697839645668867e-5,regular,20,15,0.05,0,47
2.173848911188543e-5,9.338764458894731e-5,regular,20,15,0.05,0,47
9.537986435927454e-5,5.1353883445262916e-5,regular,20,15,0.05,0,47
8.684449158608915e-6,9.002474239096048e-6,regular,20,15,0.05,0,47
8.918851978145541e-5,8.065663432702424e-5,regular,20,15,0.05,0,47
6.134944058023396e-5,5.328638760372998e-5,regular,20,15,0.05,0,47
8.937954480759801e-5,2.1813799114897853e-5,regular,20,15,0.05,0,47
7.004242160357537e-5,4.3903145454823976e-5,regular,20,14,0.01,0,48
3.0811329297721395e-5,3.51347787398845e-5,regular,20,14,0.01,0,48
3.631336431950332e-5,5.537006748840214e-5,regular,20,14,0.01,0,48
6.446783299557866e-5,6.02749850600958e-5,regular,20,14,0.01,0,48
2.7530125034973033e-5,4.906561320647599e-5,regular,20,14,0.01,0,48
7.125127946026625e-5,8.428676808252933e-6,regular,20,14,0.01,0,48
7.972404212690892e-5,6.859934599138798e-5,regular,20,14,0.01,0,48
7.107795578427614e-5,2.9136350229382527e-5,regular,20,14,0.01,0,48
7.128554772585632e-5,9.958396041765811e-5,regular,20,14,0.01,0,48
8.198619524948301e-5,8.855676054023208e-5,regular,20,14,0.01,0,48
5.646012010984124e-5,8.474590267054739e-5,regular,20,14,0.01,0,48
3.674347472377122e-5,9.176150259561838e-5,regular,20,14,0.01,0,48
1.819739287719131e-5,9.807239591144027e-5,regular,20,14,0.01,0,48
4.5530364019796266e-5,7.178501195274296e-5,regular,20,14,0.01,0,48
9.423936701379718e-5,5.2618897315114746e-5,regular,20,15,0.01,0,49
2.775006986223162e-5,3.8182583991438156e-5,regular,20,15,0.01,0,49
7.717075776308777e-6,5.639803666621448e-5,regular,20,15,0.01,0,49
6.820029260590674e-5,1.6132456744089728e-5,regular,20,15,0.01,0,49
1.1688250033184889e-5,1.1233614291995778e-6,regular,20,15,0.01,0,49
5.432270476594569e-6,2.0012053232640034e-5,regular,20,15,0.01,0,49
3.8370532775297777e-05,8.136807786300781e-5,regular,20,15,0.01,0,49
1.719335308298469e-5,1.3236225917935374e-5,regular,20,15,0.01,0,49
7.267440418712797e-5,8.044314113445582e-5,regular,20,15,0.01,0,49
6.16537891328335e-5,6.27321135159582e-5,regular,20,15,0.01,0,49
1.990526175126434e-5,9.64938129205257e-5,regular,20,15,0.01,0,49
4.587034599855543e-5,6.712230847217144e-5,regular,20,15,0.01,0,49
4.977798255160452e-5,3.7307816585525876e-5,regular,20,15,0.01,0,49
9.23548184335232e-5,9.203335654921831e-5,regular,20,15,0.01,0,49
6.564095494337381e-5,2.9586606984958055e-5,regular,20,15,0.01,0,49
9.701223329640929e-5,6.047558425925673e-5,regular,20,17,0.01,0,50
1.3005542391911151e-5,5.342248816974462e-5,regular,20,17,0.01,0,50
3.725644057616592e-5,5.537564829923214e-5,regular,20,17,0.01,0,50
3.891734777018429e-5,9.509166181087496e-5,regular,20,17,0.01,0,50
9.344439658336342e-5,1.27767541538924e-5,regular,20,17,0.01,0,50
4.5825845357030636e-5,4.6250612549483785e-5,regular,20,17,0.01,0,50
6.846930336207153e-5,1.5551958065479995e-5,regular,20,17,0.01,0,50
8.074485614895823e-5,1.9680208293721082e-5,regular,20,17,0.01,0,50
7.178544381633403e-5,9.035975887440148e-5,regular,20,17,0.01,0,50
5.411652246490122e-5,8.752898202277722e-5,regular,20,17,0.01,0,50
1.8964532399550085e-5,9.931465137749912e-5,regular,20,17,0.01,0,50
6.253339004702867e-5,9.528119402006271e-5,regular,20,17,0.01,0,50
8.681276259012522e-5,4.3872705288231385e-5,regular,20,17,0.01,0,50
2.4248988078907138e-5,8.099392984993758e-5,regular,20,17,0.01,0,50
4.6011143531650314e-5,1.5825850162655117e-5,regular,20,17,0.01,0,50
2.984565040096643e-6,8.269406169652941e-5,regular,20,17,0.01,0,50
5.4057833272963795e-6,1.4144568853080275e-5,regular,20,17,0.01,0,50
5.215120360255242e-5,1.0995623171329503e-5,regular,20,13,0.1,0,51
1.6597731104120614e-5,1.9887554254382852e-5,regular,20,13,0.1,0,51
5.1328822420910013e-5,2.564888825640083e-5,regular,20,13,0.1,0,51
7.609096841886642e-5,9.524456921033563e-5,regular,20,13,0.1,0,51
3.620624999515713e-5,8.612157830968501e-5,regular,20,13,0.1,0,51
6.333657261915506e-5,3.282963072881103e-5,regular,20,13,0.1,0,51
4.157892330549659e-5,7.571570871397855e-5,regular,20,13,0.1,0,51
8.918200271204116e-5,2.7113785818219194e-5,regular,20,13,0.1,0,51
7.38082639873028e-5,3.2455556504428396e-5,regular,20,13,0.1,0,51
7.804549513384701e-5,1.8571242913603788e-5,regular,20,13,0.1,0,51
2.772655040957034e-5,5.2283474616706383e-5,regular,20,13,0.1,0,51
8.419194235466423e-5,8.133218353614212e-5,regular,20,13,0.1,0,51
8.224466050975027e-5,4.455582276917996e-5,regular,20,13,0.1,0,51
4.02403664775193e-6,5.47748028021306e-5,regular,20,15,0.1,0,52
5.399463372305039e-6,2.2666949424892667e-5,regular,20,15,0.1,0,52
4.112643213011326e-5,9.081914444454018e-5,regular,20,15,0.1,0,52
2.6496089985594163e-5,7.162610308267177e-5,regular,20,15,0.1,0,52
8.602025062777104e-5,5.048391188494862e-5,regular,20,15,0.1,0,52
7.920186858624223e-5,3.9040229432284835e-5,regular,20,15,0.1,0,52
